date,temperature_2m_max,temperature_2m_min,relative_humidity_2m_max,wind_speed_10m_max,rolling_max_temp_3d,risk_label
2024-03-27,39.5,22.2,55,20.9,38.533333333333324,Moderate
2024-03-28,38.7,23.6,52,22.7,38.83333333333333,Moderate
2024-03-29,38.9,23.8,62,21.1,39.03333333333333,Moderate
2024-03-30,38.2,23.8,66,20.9,38.599999999999994,Moderate
2024-03-31,38.4,24.5,45,21.7,38.49999999999999,Moderate
2024-04-01,39.0,24.9,29,21.1,38.53333333333333,Moderate
2024-04-02,39.1,21.8,47,21.7,38.83333333333332,Moderate
2024-04-03,39.1,21.8,49,23.1,39.06666666666666,Moderate
2024-04-04,39.2,23.1,46,21.3,39.13333333333333,Moderate
2024-04-05,39.9,22.7,47,22.9,39.4,Moderate
2024-04-06,39.4,23.5,38,25.8,39.49999999999999,Moderate
2024-04-07,38.2,23.4,36,25.8,39.166666666666664,Moderate
2024-04-08,38.0,20.5,48,17.7,38.53333333333333,Moderate
2024-04-09,38.8,20.9,54,22.0,38.33333333333333,Moderate
2024-04-10,38.8,21.5,47,22.0,38.533333333333324,Moderate
2024-04-11,39.1,22.8,44,23.8,38.9,Moderate
2024-04-12,38.3,22.6,41,23.6,38.73333333333333,Moderate
2024-04-13,37.9,20.8,62,20.9,38.43333333333333,Moderate
2024-04-14,39.2,19.7,81,24.0,38.46666666666666,Moderate
2024-04-15,40.4,23.2,75,20.2,39.166666666666664,High
2024-04-16,39.5,27.3,52,14.8,39.699999999999996,Moderate
2024-04-17,40.7,27.4,66,22.5,40.199999999999996,High
2024-04-18,40.3,25.5,84,18.8,40.16666666666666,High
2024-04-19,40.2,25.8,61,24.6,40.4,High
2024-04-20,38.9,25.4,75,19.3,39.8,Moderate
2024-04-21,38.2,23.8,68,19.7,39.1,Moderate
2024-04-22,38.8,24.0,51,19.5,38.63333333333333,Moderate
2024-04-23,39.4,23.5,50,23.3,38.79999999999999,Moderate
2024-04-24,39.4,23.8,57,11.3,39.199999999999996,Moderate
2024-04-25,39.2,24.8,64,17.0,39.33333333333333,Moderate
2024-04-26,39.4,25.3,46,24.2,39.333333333333336,Moderate
2024-04-27,40.3,25.4,52,14.4,39.633333333333326,High
2024-04-28,41.0,25.5,50,22.2,40.23333333333333,High
2024-04-29,40.8,25.6,44,21.4,40.69999999999999,High
2024-04-30,40.9,24.8,30,20.0,40.9,High
2024-05-01,38.3,25.2,40,24.3,39.99999999999999,Moderate
2024-05-02,38.8,22.6,65,18.7,39.33333333333333,Moderate
2024-05-03,39.8,20.4,67,18.6,38.96666666666666,Moderate
2024-05-04,39.0,21.6,70,16.7,39.199999999999996,Moderate
2024-05-05,39.2,23.4,66,23.0,39.33333333333333,Moderate
2024-05-06,37.9,23.4,72,21.5,38.699999999999996,Moderate
2024-05-07,37.4,21.7,83,23.6,38.166666666666664,Moderate
2024-05-08,38.6,21.2,99,26.2,37.96666666666666,Moderate
2024-05-09,36.5,22.6,86,22.8,37.49999999999999,Moderate
2024-05-10,36.9,23.7,84,17.1,37.33333333333333,Moderate
2024-05-11,36.4,23.8,80,25.4,36.599999999999994,Moderate
2024-05-12,36.1,24.1,76,16.1,36.46666666666666,Moderate
2024-05-13,34.8,24.1,78,24.0,35.76666666666666,Low
2024-05-14,37.7,24.0,83,17.6,36.199999999999996,Moderate
2024-05-15,38.3,23.0,86,19.1,36.93333333333333,Moderate
2024-05-16,39.1,24.0,92,14.0,38.36666666666667,Moderate
2024-05-17,37.7,23.4,94,23.1,38.36666666666667,Moderate
2024-05-18,38.7,23.0,89,19.1,38.5,Moderate
2024-05-19,38.9,24.9,81,20.8,38.43333333333333,Moderate
2024-05-20,40.5,25.6,88,24.5,39.36666666666667,High
2024-05-21,41.7,24.5,88,21.8,40.36666666666666,High
2024-05-22,39.9,25.2,88,20.4,40.699999999999996,Moderate
2024-05-23,38.8,25.4,94,20.9,40.133333333333326,Moderate
2024-05-24,35.9,24.7,88,26.4,38.199999999999996,Moderate
2024-05-25,34.1,23.6,84,27.4,36.26666666666666,Low
2024-05-26,34.3,24.4,86,26.9,34.76666666666666,Low
2024-05-27,32.7,24.8,90,27.8,33.699999999999996,Low
2024-05-28,34.1,24.2,89,31.8,33.699999999999996,Low
2024-05-29,34.4,23.5,88,28.1,33.73333333333333,Low
2024-05-30,36.2,23.3,90,23.1,34.9,Moderate
2024-05-31,35.8,24.1,92,21.7,35.46666666666666,Moderate
2024-06-01,35.9,24.0,91,20.2,35.96666666666666,Moderate
2024-06-02,36.2,24.6,89,18.8,35.96666666666666,Moderate
2024-06-03,37.4,24.2,81,19.4,36.5,Moderate
2024-06-04,31.4,24.1,94,16.5,34.99999999999999,Low
2024-06-05,33.2,24.4,90,23.9,33.99999999999999,Low
2024-06-06,33.6,23.6,94,17.5,32.73333333333333,Low
2024-06-07,33.9,23.3,95,19.2,33.56666666666666,Low
2024-06-08,32.3,23.5,94,17.3,33.26666666666666,Low
2024-06-09,27.0,23.1,95,16.1,31.066666666666663,Low
2024-06-10,27.7,22.1,95,18.2,28.999999999999996,Low
2024-06-11,27.9,22.7,94,19.9,27.533333333333328,Low
2024-06-12,28.8,22.9,95,18.4,28.133333333333326,Low
2024-06-13,28.8,23.2,93,19.8,28.499999999999996,Low
2024-06-14,28.9,22.9,91,20.6,28.83333333333333,Low
2024-06-15,29.3,23.0,91,16.0,28.999999999999996,Low
2024-06-16,30.5,22.6,95,15.9,29.566666666666663,Low
2024-06-17,30.6,22.8,96,17.1,30.133333333333326,Low
2024-06-18,29.6,23.2,93,23.2,30.23333333333333,Low
2024-06-19,27.8,23.1,92,23.2,29.33333333333333,Low
2024-06-20,29.0,23.2,93,23.7,28.799999999999997,Low
2024-06-21,29.4,23.4,92,23.8,28.73333333333333,Low
2024-06-22,29.8,22.8,91,20.5,29.399999999999995,Low
2024-06-23,30.3,23.2,91,15.5,29.83333333333333,Low
2024-06-24,30.8,23.2,93,16.2,30.299999999999994,Low
2024-06-25,29.4,23.9,90,22.3,30.16666666666666,Low
2024-06-26,29.7,23.7,93,26.7,29.966666666666665,Low
2024-06-27,27.6,23.4,91,28.4,28.899999999999995,Low
2024-06-28,27.8,23.6,92,28.8,28.366666666666664,Low
2024-06-29,28.4,23.1,90,27.6,27.933333333333326,Low
2024-06-30,27.9,23.4,89,26.1,28.03333333333333,Low
2024-07-01,27.2,22.5,91,32.1,27.83333333333333,Low
2024-07-02,27.4,22.5,93,27.2,27.499999999999996,Low
2024-07-03,27.5,22.9,90,25.8,27.36666666666666,Low
2024-07-04,26.8,23.4,90,22.9,27.23333333333333,Low
2024-07-05,28.1,23.3,90,27.7,27.466666666666665,Low
2024-07-06,27.7,23.0,89,30.8,27.53333333333333,Low
2024-07-07,26.0,22.9,92,19.9,27.266666666666662,Low
2024-07-08,27.1,22.7,95,19.2,26.933333333333326,Low
2024-07-09,27.7,22.2,95,17.2,26.933333333333326,Low
2024-07-10,28.2,22.6,91,21.6,27.66666666666666,Low
2024-07-11,26.9,22.6,93,23.1,27.599999999999994,Low
2024-07-12,26.2,22.9,94,24.0,27.099999999999994,Low
2024-07-13,26.5,22.7,93,27.2,26.533333333333328,Low
2024-07-14,24.3,22.7,95,19.8,25.66666666666666,Low
2024-07-15,28.7,22.5,95,20.5,26.499999999999996,Low
2024-07-16,28.8,22.5,95,26.7,27.266666666666662,Low
2024-07-17,26.9,22.9,93,25.0,28.13333333333333,Low
2024-07-18,26.7,22.9,93,26.7,27.466666666666658,Low
2024-07-19,25.1,23.2,92,24.9,26.23333333333333,Low
2024-07-20,25.9,22.9,92,27.3,25.899999999999995,Low
2024-07-21,26.7,22.9,92,28.0,25.899999999999995,Low
2024-07-22,24.4,22.8,93,26.9,25.66666666666666,Low
2024-07-23,24.1,22.7,93,27.6,25.066666666666663,Low
2024-07-24,24.6,22.6,92,32.9,24.36666666666666,Low
2024-07-25,23.7,21.9,92,29.4,24.13333333333333,Low
2024-07-26,25.1,22.0,93,26.1,24.466666666666658,Low
2024-07-27,25.1,22.8,94,32.8,24.63333333333333,Low
2024-07-28,25.0,22.7,93,27.7,25.066666666666663,Low
2024-07-29,26.3,22.5,94,26.0,25.466666666666665,Low
2024-07-30,27.7,22.4,92,26.5,26.33333333333333,Low
2024-07-31,26.3,22.1,94,24.4,26.766666666666662,Low
2024-08-01,26.6,22.8,90,26.8,26.866666666666664,Low
2024-08-02,26.7,22.0,94,30.1,26.53333333333333,Low
2024-08-03,25.8,22.6,92,29.6,26.366666666666664,Low
2024-08-04,26.0,22.8,93,30.0,26.16666666666666,Low
2024-08-05,26.8,22.6,93,26.5,26.2,Low
2024-08-06,27.4,22.5,90,25.5,26.73333333333333,Low
2024-08-07,27.0,22.7,92,23.8,27.066666666666663,Low
2024-08-08,27.2,22.3,92,22.3,27.199999999999992,Low
2024-08-09,24.8,22.1,93,20.1,26.33333333333333,Low
2024-08-10,28.6,21.9,96,22.6,26.866666666666664,Low
2024-08-11,27.6,22.0,95,23.2,26.999999999999996,Low
2024-08-12,28.2,21.7,95,21.6,28.13333333333333,Low
2024-08-13,29.5,21.5,96,16.7,28.433333333333326,Low
2024-08-14,29.2,21.2,98,16.7,28.966666666666658,Low
2024-08-15,30.4,21.4,97,17.3,29.699999999999992,Low
2024-08-16,30.3,21.1,99,17.0,29.966666666666658,Low
2024-08-17,28.8,21.4,98,11.5,29.83333333333333,Low
2024-08-18,28.3,23.0,97,6.8,29.13333333333333,Low
2024-08-19,30.3,22.4,98,8.1,29.13333333333333,Low
2024-08-20,29.8,22.5,97,12.8,29.466666666666665,Low
2024-08-21,30.3,22.0,99,14.0,30.13333333333333,Low
2024-08-22,28.9,22.5,99,12.1,29.66666666666666,Low
2024-08-23,27.9,23.0,99,17.6,29.03333333333333,Low
2024-08-24,24.1,22.5,96,21.2,26.966666666666658,Low
2024-08-25,25.3,21.4,94,30.5,25.766666666666662,Low
2024-08-26,24.3,21.1,91,25.3,24.566666666666663,Low
2024-08-27,26.1,21.4,91,27.9,25.23333333333333,Low
2024-08-28,26.7,21.5,92,30.5,25.7,Low
2024-08-29,27.1,22.1,91,25.5,26.63333333333333,Low
2024-08-30,27.1,22.3,93,20.8,26.966666666666665,Low
2024-08-31,25.6,22.2,94,17.6,26.599999999999994,Low
2024-09-01,25.6,21.6,97,22.3,26.099999999999998,Low
2024-09-02,23.8,22.2,96,18.8,24.999999999999996,Low
2024-09-03,26.4,21.9,94,21.3,25.266666666666662,Low
2024-09-04,26.6,22.6,92,23.8,25.599999999999994,Low
2024-09-05,27.5,22.6,94,23.3,26.83333333333333,Low
2024-09-06,26.4,21.9,94,24.9,26.83333333333333,Low
2024-09-07,27.8,21.7,94,23.6,27.23333333333333,Low
2024-09-08,28.2,22.2,93,19.8,27.466666666666658,Low
2024-09-09,28.2,21.8,94,19.9,28.066666666666663,Low
2024-09-10,27.7,22.4,92,17.7,28.03333333333333,Low
2024-09-11,27.8,22.2,93,19.9,27.899999999999995,Low
2024-09-12,27.5,21.8,92,23.6,27.66666666666666,Low
2024-09-13,27.1,21.2,93,21.2,27.466666666666665,Low
2024-09-14,27.1,20.6,95,22.8,27.23333333333333,Low
2024-09-15,26.8,20.6,96,21.7,27.0,Low
2024-09-16,28.3,20.0,97,16.5,27.399999999999995,Low
2024-09-17,27.8,20.0,97,16.2,27.63333333333333,Low
2024-09-18,28.6,19.1,98,14.1,28.23333333333333,Low
2024-09-19,29.0,19.3,99,15.3,28.466666666666665,Low
2024-09-20,28.1,20.7,98,14.9,28.566666666666663,Low
2024-09-21,29.5,22.3,95,17.3,28.866666666666664,Low
2024-09-22,29.6,21.3,96,13.8,29.066666666666663,Low
2024-09-23,28.6,22.2,97,14.2,29.23333333333333,Low
2024-09-24,29.5,21.7,97,8.9,29.23333333333333,Low
2024-09-25,27.6,22.4,97,14.0,28.566666666666663,Low
2024-09-26,25.4,21.7,95,22.7,27.499999999999996,Low
2024-09-27,25.6,22.2,93,26.9,26.2,Low
2024-09-28,27.5,22.2,95,20.2,26.16666666666666,Low
2024-09-29,28.2,21.6,97,15.5,27.099999999999994,Low
2024-09-30,29.8,20.8,100,8.6,28.499999999999996,Low
2024-10-01,30.4,22.0,100,10.1,29.466666666666658,Low
2024-10-02,30.6,22.5,100,14.9,30.266666666666662,Low
2024-10-03,29.8,21.8,98,16.2,30.266666666666662,Low
2024-10-04,28.8,21.0,99,16.1,29.73333333333333,Low
2024-10-05,29.4,20.8,100,13.1,29.33333333333333,Low
2024-10-06,29.5,20.9,99,17.5,29.23333333333333,Low
2024-10-07,30.5,20.7,97,17.1,29.799999999999994,Low
2024-10-08,30.4,20.6,96,12.3,30.133333333333326,Low
2024-10-09,27.8,22.0,93,13.0,29.566666666666663,Low
2024-10-10,29.0,21.1,98,23.2,29.066666666666663,Low
2024-10-11,29.4,21.3,98,21.5,28.73333333333333,Low
2024-10-12,29.8,21.3,99,15.7,29.399999999999995,Low
2024-10-13,29.9,21.3,98,16.0,29.7,Low
2024-10-14,29.2,20.6,99,15.4,29.633333333333326,Low
2024-10-15,28.9,20.2,99,12.3,29.33333333333333,Low
2024-10-16,29.8,21.2,98,13.7,29.299999999999994,Low
2024-10-17,27.8,22.0,94,14.0,28.83333333333333,Low
2024-10-18,29.1,21.6,99,20.8,28.899999999999995,Low
2024-10-19,29.7,21.3,100,11.2,28.866666666666664,Low
2024-10-20,28.2,21.1,99,12.5,28.999999999999996,Low
2024-10-21,27.2,20.7,99,11.9,28.36666666666666,Low
2024-10-22,28.3,19.8,100,9.2,27.899999999999995,Low
2024-10-23,28.8,19.6,99,11.4,28.099999999999994,Low
2024-10-24,28.7,19.5,100,9.3,28.599999999999994,Low
2024-10-25,29.0,19.7,79,10.2,28.83333333333333,Low
2024-10-26,29.1,18.7,84,11.7,28.933333333333326,Low
2024-10-27,30.5,18.1,88,12.0,29.533333333333328,Low
2024-10-28,30.7,18.9,90,11.1,30.099999999999994,Low
2024-10-29,30.7,18.2,100,12.9,30.63333333333333,Low
2024-10-30,29.6,19.0,98,9.7,30.33333333333333,Low
2024-10-31,30.5,20.6,86,14.8,30.266666666666662,Low
2024-11-01,30.0,20.7,95,14.3,30.033333333333328,Low
2024-11-02,30.1,20.1,93,13.9,30.2,Low
2024-11-03,30.2,18.6,83,13.9,30.099999999999994,Low
2024-11-04,30.1,18.6,82,14.3,30.13333333333333,Low
2024-11-05,29.7,19.0,88,14.3,29.999999999999996,Low
2024-11-06,30.2,17.9,86,11.5,29.999999999999996,Low
2024-11-07,30.0,19.0,75,11.3,29.966666666666658,Low
2024-11-08,29.6,19.1,76,16.6,29.933333333333326,Low
2024-11-09,29.7,18.4,76,14.8,29.766666666666662,Low
2024-11-10,29.4,19.5,71,12.0,29.566666666666663,Low
2024-11-11,29.1,18.5,74,17.5,29.399999999999995,Low
2024-11-12,29.3,16.4,84,16.2,29.266666666666662,Low
2024-11-13,30.2,17.8,77,13.0,29.53333333333333,Low
2024-11-14,32.1,18.9,75,13.7,30.533333333333328,Low
2024-11-15,31.3,21.5,84,10.2,31.199999999999992,Low
2024-11-16,31.2,22.4,86,11.3,31.533333333333328,Low
2024-11-17,30.9,21.8,73,13.5,31.133333333333326,Low
2024-11-18,28.9,17.8,80,12.6,30.33333333333333,Low
2024-11-19,28.4,16.4,79,10.1,29.399999999999995,Low
2024-11-20,28.0,15.9,78,11.4,28.433333333333326,Low
2024-11-21,29.0,16.0,76,9.5,28.466666666666658,Low
2024-11-22,29.2,15.7,81,9.3,28.73333333333333,Low
2024-11-23,29.6,15.6,85,10.1,29.266666666666662,Low
2024-11-24,28.9,16.8,82,11.0,29.23333333333333,Low
2024-11-25,27.9,15.6,79,11.6,28.799999999999994,Low
2024-11-26,27.4,14.8,77,11.5,28.066666666666663,Low
2024-11-27,27.4,14.4,67,11.0,27.56666666666666,Low
2024-11-28,27.5,14.4,69,16.5,27.433333333333326,Low
2024-11-29,27.0,14.1,66,11.6,27.299999999999994,Low
2024-11-30,27.9,14.0,73,10.4,27.466666666666665,Low
2024-12-01,29.0,16.1,73,9.7,27.966666666666665,Low
2024-12-02,28.9,21.1,79,14.8,28.599999999999994,Low
2024-12-03,29.5,20.7,91,15.9,29.133333333333326,Low
2024-12-04,30.6,21.3,93,15.9,29.66666666666666,Low
2024-12-05,31.4,20.8,93,10.3,30.499999999999996,Low
2024-12-06,31.8,21.3,91,7.3,31.266666666666662,Low
2024-12-07,31.6,21.0,86,11.4,31.599999999999994,Low
2024-12-08,30.1,18.9,78,12.2,31.166666666666668,Low
2024-12-09,29.5,16.1,81,10.5,30.399999999999995,Low
2024-12-10,28.4,15.5,76,7.9,29.33333333333333,Low
2024-12-11,29.3,16.7,86,7.8,29.066666666666663,Low
2024-12-12,28.4,16.2,84,8.1,28.699999999999992,Low
2024-12-13,27.8,15.9,74,10.8,28.499999999999996,Low
2024-12-14,27.6,14.1,77,11.3,27.933333333333326,Low
2024-12-15,27.9,13.2,72,9.3,27.766666666666662,Low
2024-12-16,27.8,12.5,75,7.9,27.766666666666662,Low
2024-12-17,28.6,12.1,72,9.3,28.099999999999994,Low
2024-12-18,28.8,12.4,78,6.4,28.399999999999995,Low
2024-12-19,29.6,12.6,73,8.3,29.0,Low
2024-12-20,30.1,15.5,84,10.6,29.499999999999996,Low
2024-12-21,30.3,16.3,100,12.3,29.999999999999996,Low
2024-12-22,29.5,17.6,98,15.1,29.966666666666665,Low
2024-12-23,27.9,17.2,98,11.9,29.23333333333333,Low
2024-12-24,28.1,17.4,96,10.1,28.499999999999996,Low
2024-12-25,30.0,17.4,93,11.9,28.66666666666666,Low
2024-12-26,30.1,19.6,88,11.9,29.399999999999995,Low
2024-12-27,29.9,19.7,91,11.4,29.999999999999996,Low
2024-12-28,29.7,19.1,98,11.4,29.899999999999995,Low
2024-12-29,30.6,19.2,91,7.6,30.066666666666663,Low
2024-12-30,30.7,19.4,91,8.2,30.33333333333333,Low
2024-12-31,30.3,18.5,83,9.9,30.53333333333333,Low
2025-01-01,29.9,17.6,84,10.6,30.299999999999994,Low
2025-01-02,31.0,16.7,89,11.4,30.399999999999995,Low
2025-01-03,29.8,16.2,76,13.6,30.23333333333333,Low
2025-01-04,30.4,15.0,54,10.3,30.399999999999995,Low
2025-01-05,30.8,15.2,63,9.1,30.33333333333333,Low
2025-01-06,29.9,16.6,79,8.8,30.366666666666664,Low
2025-01-07,29.0,15.6,78,10.4,29.899999999999995,Low
2025-01-08,28.4,15.5,81,10.6,29.099999999999994,Low
2025-01-09,28.2,15.3,68,13.0,28.533333333333328,Low
2025-01-10,29.1,14.2,81,10.4,28.566666666666663,Low
2025-01-11,30.2,16.1,81,15.5,29.16666666666666,Low
2025-01-12,30.2,17.1,87,8.8,29.83333333333333,Low
2025-01-13,30.3,17.6,90,12.0,30.23333333333333,Low
2025-01-14,30.9,17.4,83,10.5,30.466666666666658,Low
2025-01-15,30.8,19.7,82,11.6,30.66666666666666,Low
2025-01-16,31.1,18.4,98,9.2,30.933333333333326,Low
2025-01-17,29.7,18.3,81,13.3,30.53333333333333,Low
2025-01-18,29.1,17.3,68,13.0,29.966666666666665,Low
2025-01-19,30.4,16.2,69,11.7,29.73333333333333,Low
2025-01-20,30.7,16.4,72,8.1,30.066666666666663,Low
2025-01-21,31.4,16.2,71,6.2,30.83333333333333,Low
2025-01-22,32.4,17.0,73,10.5,31.49999999999999,Low
2025-01-23,32.6,17.6,79,12.2,32.133333333333326,Low
2025-01-24,33.1,17.3,75,7.6,32.699999999999996,Low
2025-01-25,34.0,18.9,74,5.5,33.23333333333333,Low
2025-01-26,33.1,18.8,66,11.6,33.4,Low
2025-01-27,33.4,18.3,73,7.7,33.49999999999999,Low
2025-01-28,34.0,18.4,73,14.7,33.49999999999999,Low
2025-01-29,34.1,18.6,72,13.6,33.83333333333333,Low
2025-01-30,33.8,19.3,56,15.2,33.96666666666666,Low
2025-01-31,33.3,18.8,68,13.1,33.73333333333333,Low
2025-02-01,33.6,17.1,80,13.9,33.566666666666656,Low
2025-02-02,33.0,17.9,84,13.9,33.29999999999999,Low
2025-02-03,33.8,19.2,65,16.7,33.46666666666666,Low
2025-02-04,33.7,18.2,78,16.7,33.49999999999999,Low
2025-02-05,32.6,18.3,75,15.2,33.36666666666666,Low
2025-02-06,33.7,18.5,58,13.1,33.33333333333333,Low
2025-02-07,34.0,19.3,67,10.2,33.43333333333333,Low
2025-02-08,33.9,19.7,68,13.9,33.86666666666667,Low
2025-02-09,34.3,20.0,64,12.5,34.066666666666656,Low
2025-02-10,34.1,21.1,59,13.7,34.09999999999999,Low
2025-02-11,34.0,19.9,56,16.0,34.133333333333326,Low
2025-02-12,34.6,18.7,59,10.9,34.23333333333333,Low
2025-02-13,34.1,17.9,55,9.8,34.23333333333333,Low
2025-02-14,33.3,18.3,54,9.3,33.99999999999999,Low
2025-02-15,34.3,18.2,52,11.0,33.89999999999999,Low
2025-02-16,34.2,19.0,46,12.3,33.93333333333332,Low
2025-02-17,35.3,18.8,50,10.6,34.59999999999999,Moderate
2025-02-18,34.7,20.0,52,15.1,34.73333333333333,Low
2025-02-19,34.4,19.6,65,15.7,34.79999999999999,Low
2025-02-20,34.3,19.3,62,7.4,34.46666666666666,Low
2025-02-21,34.1,20.0,49,11.6,34.26666666666666,Low
2025-02-22,34.5,20.7,51,8.6,34.29999999999999,Low
2025-02-23,34.4,20.3,50,8.4,34.33333333333332,Low
2025-02-24,33.6,19.5,44,14.4,34.166666666666664,Low
2025-02-25,33.9,20.0,43,11.7,33.96666666666666,Low
2025-02-26,33.7,19.7,57,11.7,33.73333333333333,Low
2025-02-27,34.4,20.5,56,12.0,33.99999999999999,Low
2025-02-28,35.1,21.5,58,13.9,34.4,Moderate
2025-03-01,36.6,21.7,60,13.6,35.36666666666666,Moderate
2025-03-02,35.1,21.6,61,12.7,35.599999999999994,Moderate
2025-03-03,36.6,21.8,52,17.4,36.099999999999994,Moderate
2025-03-04,36.3,21.8,45,10.4,35.99999999999999,Moderate
2025-03-05,34.8,20.8,50,11.0,35.89999999999999,Low
2025-03-06,35.1,18.5,40,7.8,35.399999999999984,Moderate
2025-03-07,34.9,19.1,42,8.5,34.93333333333333,Low
2025-03-08,36.7,18.8,47,14.9,35.566666666666656,Moderate
2025-03-09,35.9,21.1,47,10.9,35.83333333333332,Moderate
2025-03-10,36.4,21.3,45,15.0,36.33333333333332,Moderate
2025-03-11,36.1,22.7,48,12.2,36.133333333333326,Moderate
2025-03-12,36.9,21.8,59,12.6,36.46666666666666,Moderate
2025-03-13,37.3,22.9,49,14.9,36.76666666666666,Moderate
2025-03-14,37.5,23.7,49,15.5,37.23333333333333,Moderate
2025-03-15,36.6,23.5,31,14.4,37.133333333333326,Moderate
2025-03-16,36.4,23.2,45,18.0,36.83333333333332,Moderate
2025-03-17,36.7,22.7,44,16.9,36.566666666666656,Moderate
2025-03-18,38.3,21.2,49,22.4,37.133333333333326,Moderate
2025-03-19,37.9,22.5,50,18.3,37.633333333333326,Moderate
2025-03-20,36.5,22.1,48,18.2,37.56666666666666,Moderate
2025-03-21,35.1,22.2,53,18.1,36.49999999999999,Moderate
2025-03-22,35.3,20.2,54,13.3,35.633333333333326,Moderate
2025-03-23,36.2,20.2,73,13.8,35.533333333333324,Moderate
2025-03-24,37.1,22.1,51,12.0,36.19999999999999,Moderate
2025-03-25,36.9,21.9,65,18.8,36.73333333333333,Moderate
2025-03-26,37.3,23.0,47,20.9,37.09999999999999,Moderate
2025-03-27,36.2,22.3,62,18.8,36.79999999999999,Moderate
2025-03-28,37.0,21.8,62,16.1,36.83333333333332,Moderate
2025-03-29,37.6,24.1,54,14.4,36.93333333333333,Moderate
2025-03-30,38.6,25.7,36,20.6,37.73333333333333,Moderate
2025-03-31,38.5,26.1,51,12.8,38.23333333333333,Moderate
2025-04-01,35.5,25.8,56,13.8,37.533333333333324,Moderate
2025-04-02,36.1,22.7,74,9.7,36.69999999999999,Moderate
2025-04-03,34.3,22.9,82,22.4,35.29999999999999,Low
2025-04-04,36.1,21.9,97,14.7,35.49999999999999,Moderate
2025-04-05,37.1,22.6,80,13.8,35.83333333333332,Moderate
2025-04-06,39.4,23.8,43,18.2,37.533333333333324,Moderate
2025-04-07,39.0,24.7,35,14.1,38.49999999999999,Moderate
2025-04-08,39.9,25.2,30,15.2,39.43333333333333,Moderate
2025-04-09,39.8,23.4,74,17.8,39.566666666666656,Moderate
2025-04-10,37.1,24.0,79,18.2,38.93333333333332,Moderate
2025-04-11,36.6,22.1,83,18.7,37.83333333333332,Moderate
2025-04-12,36.2,21.8,78,16.8,36.633333333333326,Moderate
2025-04-13,39.1,20.5,85,19.8,37.3,Moderate
2025-04-14,39.5,23.3,57,19.3,38.26666666666666,Moderate
2025-04-15,40.6,24.2,41,21.5,39.73333333333333,High
2025-04-16,39.9,25.0,69,20.6,39.99999999999999,Moderate
2025-04-17,39.4,22.4,77,23.4,39.96666666666666,Moderate
2025-04-18,38.5,22.9,75,20.3,39.26666666666666,Moderate
2025-04-19,38.5,23.9,73,20.4,38.79999999999999,Moderate
2025-04-20,38.0,23.7,58,17.4,38.33333333333332,Moderate
2025-04-21,40.0,23.4,67,19.4,38.83333333333332,High
2025-04-22,40.4,24.7,76,18.4,39.46666666666666,High
2025-04-23,40.3,24.6,58,18.7,40.23333333333333,High
2025-04-24,40.8,23.9,73,19.8,40.49999999999999,High
2025-04-25,39.2,23.9,57,18.7,40.09999999999999,Moderate
2025-04-26,39.2,23.4,65,18.8,39.73333333333333,Moderate
2025-04-27,40.8,23.4,66,28.7,39.73333333333333,High
2025-04-28,40.7,21.8,82,22.4,40.23333333333333,High
2025-04-29,40.1,23.7,73,23.5,40.533333333333324,High
2025-04-30,38.1,22.5,86,19.8,39.63333333333333,Moderate
2025-05-01,39.5,23.9,71,24.8,39.23333333333333,Moderate
2025-05-02,40.3,25.3,52,19.3,39.29999999999999,High
2025-05-03,36.6,25.0,63,17.0,38.79999999999999,Moderate
2025-05-04,35.9,22.4,75,19.4,37.599999999999994,Moderate
2025-05-05,36.9,22.1,90,17.6,36.46666666666666,Moderate
2025-05-06,35.6,22.2,93,20.4,36.133333333333326,Moderate
2025-05-07,33.9,22.1,87,24.3,35.46666666666666,Low
2025-05-08,32.7,22.0,87,23.6,34.06666666666666,Low
2025-05-09,32.1,21.9,86,13.7,32.9,Low
2025-05-10,33.4,21.8,92,18.9,32.73333333333333,Low
2025-05-11,35.1,22.9,94,18.3,33.533333333333324,Moderate
2025-05-12,35.3,23.3,91,17.1,34.59999999999999,Moderate
2025-05-13,33.2,23.3,94,12.6,34.533333333333324,Low
2025-05-14,33.2,22.8,96,11.2,33.89999999999999,Low
2025-05-15,35.0,23.5,92,13.3,33.79999999999999,Moderate
2025-05-16,32.7,23.7,94,12.8,33.63333333333333,Low
2025-05-17,32.5,23.4,97,13.3,33.4,Low
2025-05-18,32.8,23.0,95,14.0,32.666666666666664,Low
2025-05-19,32.0,23.5,93,12.0,32.43333333333333,Low
2025-05-20,29.5,23.3,96,9.6,31.433333333333326,Low
2025-05-21,29.1,22.4,98,9.9,30.199999999999992,Low
2025-05-22,27.9,22.3,98,15.0,28.833333333333325,Low
2025-05-23,25.0,21.6,100,18.4,27.333333333333325,Low
2025-05-24,25.7,22.4,99,10.3,26.199999999999992,Low
2025-05-25,24.6,22.0,97,16.0,25.099999999999994,Low
2025-05-26,26.7,22.0,99,12.4,25.666666666666657,Low
2025-05-27,28.6,22.3,97,14.0,26.633333333333326,Low
2025-05-28,29.2,22.6,94,20.5,28.16666666666666,Low
2025-05-29,31.1,23.2,92,19.4,29.633333333333326,Low
2025-05-30,30.7,23.8,92,22.2,30.333333333333325,Low
2025-05-31,30.4,23.6,93,21.0,30.733333333333324,Low
